Job_Title,Company_Name,Salary,Working_Status,Working_Type,Skills,Employee,Industry,Location,Date
Software Engineer,Beeline ,177405,Full-time,Hybrid,"['.NETFramework', 'ASP.NET', 'C#', 'CascadingStyleSheets(CSS)', 'HTML', 'JavaScript', 'SQL', 'SoftwareDesign', 'SoftwareDevelopment', 'jQuery']","501-1,000 employees ", Software Development," Jacksonville, FL",1 week ago
Software Engineer,DNI (Delaware Nation Industries) ,125000,Full-time,Remote,"['Java', 'AmazonEC2', 'AmazonRelationalDatabaseService(RDS)', 'AmazonWebServices(AWS)', 'CloudComputing', 'Compensation', 'DatabaseDesign', 'SkillDevelopment', 'SoftwareDevelopment', 'Virtualization']",201-500 employees , IT Services and IT Consulting, Greater St. Louis,1 week ago
Software Engineer,DNI (Delaware Nation Industries) ,125000,Full-time,Remote,"['Java', 'AmazonEC2', 'AmazonRelationalDatabaseService(RDS)', 'AmazonWebServices(AWS)', 'CloudComputing', 'Compensation', 'DatabaseDesign', 'SkillDevelopment', 'SoftwareDevelopment', 'Virtualization']",201-500 employees , IT Services and IT Consulting, Greater St. Louis,1 week ago
Software Engineer,CSX ,34913,Full-time,On-site,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'Networking', 'PersonalResponsibility', 'ServiceLevels', 'SystemAdministration', 'SystemOperations', 'SystemsEngineering', 'Troubleshooting']","10,001+ employees ", Rail Transportation," Jacksonville, FL",1 week ago
Software Engineer,CSX ,75054,Full-time,On-site,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'Networking', 'PersonalResponsibility', 'ServiceLevels', 'SystemAdministration', 'SystemOperations', 'SystemsEngineering', 'Troubleshooting']","10,001+ employees ", Rail Transportation," Jacksonville, FL",1 week ago
Software Engineer,NLB Services ,337695,Full-time,Remote,"['Java', 'Back-EndWebDevelopment', 'Full-StackDevelopment', 'Git', 'GraphQL', 'React.js', 'SpringBoot', 'SpringFramework', 'UnitTesting', 'VersionControl']","5,001-10,000 employees ", IT Services and IT Consulting, United States,2 weeks ago
Software Engineer,NLB Services ,7142,Full-time,Remote,"['Java', 'Back-EndWebDevelopment', 'Full-StackDevelopment', 'Git', 'GraphQL', 'React.js', 'SpringBoot', 'SpringFramework', 'UnitTesting', 'VersionControl']","5,001-10,000 employees ", IT Services and IT Consulting, United States,2 weeks ago
Software Engineer intern,SAIC ,12500,Full-time,On-site,"['AerospaceEngineering', 'Algorithms', 'Astrodynamics', 'CascadingStyleSheets(CSS)', 'ComputerScience', 'DatabaseManagementSystem(DBMS)', 'Mathematics', 'ScenarioTesting', 'SoftwareImplementation', 'TS']","10,001+ employees ", IT Services and IT Consulting," Aurora, CO",2 weeks ago
Software Engineer,CTP ,249484,Full-time,Hybrid,[],51-200 employees , Information Technology & Services," Seattle, WA",2 weeks ago
Software Engineer,Orion Innovation ,183916,Full-time,On-site,"['Java', 'ComputerScience', 'HighPerformanceComputing(HPC)', 'JakartaPersistence', 'JavaDevelopment', 'Microservices', 'ReactiveProgramming', 'SpringFramework', 'SpringWebflux', 'Test-DrivenDevelopment']","5,001-10,000 employees ", IT Services and IT Consulting," Coral Springs, FL",1 week ago
Software Engineer,Westinghouse Electric Company ,70472,Full-time,On-site,"['Java', 'CoreJava', 'Git', 'Gradle', 'Hibernate', 'JUnit', 'JakartaPersistence', 'Mockito', 'Object-OrientedProgramming(OOP)', 'WebLogic']","5,001-10,000 employees ", Nuclear Electric Power Generation," Richmond, VA",2 weeks ago
Software Engineer,MindPal ,226117,Full-time,On-site,"['C++', 'Java', 'C(ProgrammingLanguage)', 'C#', 'DataStructures', 'DebuggingCode', 'Interfaces', 'Object-orientedLanguages', 'Programming', 'SoftwareImplementation']",51-200 employees , Staffing and Recruiting," New York, United States",1 month ago
Software Engineer,"TreCom Systems Group, Inc. ",323427,Full-time,Remote,"['Java', '.NETFramework', 'ApplicationDevelopment', 'C#', 'Communication', 'DevOps', 'EmployeeBenefits', 'Full-StackDevelopment', 'MicrosoftAzure', 'SkillDevelopment']",, Software Development, United States,2 weeks ago
Software Engineer,ASICSoft ,106386,Full-time,On-site,"['EmbeddedSoftware', 'Field-ProgrammableGateArrays(FPGA)', 'LabVIEW', 'SoftwareTesting', 'TestEquipment']",11-50 employees , IT Services and IT Consulting," Little Rock, AR",2 weeks ago
Software Engineer,ASICSoft ,262808,Full-time,On-site,"['EmbeddedSoftware', 'Field-ProgrammableGateArrays(FPGA)', 'LabVIEW', 'SoftwareTesting', 'TestEquipment']",11-50 employees , IT Services and IT Consulting," Little Rock, AR",2 weeks ago
Software Engineer,ASICSoft ,233752,Full-time,On-site,"['EmbeddedSoftware', 'Field-ProgrammableGateArrays(FPGA)', 'LabVIEW', 'SoftwareTesting', 'TestEquipment']",11-50 employees , IT Services and IT Consulting," Little Rock, AR",2 weeks ago
Software Engineer,ASICSoft ,214783,Full-time,On-site,"['EmbeddedSoftware', 'Field-ProgrammableGateArrays(FPGA)', 'LabVIEW', 'SoftwareTesting', 'TestEquipment']",11-50 employees , IT Services and IT Consulting," Little Rock, AR",2 weeks ago
Software Engineer,ASICSoft ,395504,Full-time,On-site,"['EmbeddedSoftware', 'Field-ProgrammableGateArrays(FPGA)', 'LabVIEW', 'SoftwareTesting', 'TestEquipment']",11-50 employees , IT Services and IT Consulting," Little Rock, AR",2 weeks ago
Software Engineer,Apexon ,73965,Full-time,Remote,"['AnalyticalSkills', 'ASP.NET', 'ApplicationArchitecture', 'Back-EndWebDevelopment', 'C(ProgrammingLanguage)', 'C#', 'Databases', 'Optimization', 'RelationalDatabases', 'VisualBasic.NET(VB.NET)']","5,001-10,000 employees ", IT Services and IT Consulting, United States,1 week ago
Software Engineer,Apexon ,238442,Full-time,Remote,"['AnalyticalSkills', 'ASP.NET', 'ApplicationArchitecture', 'Back-EndWebDevelopment', 'C(ProgrammingLanguage)', 'C#', 'Databases', 'Optimization', 'RelationalDatabases', 'VisualBasic.NET(VB.NET)']","5,001-10,000 employees ", IT Services and IT Consulting, United States,1 week ago
Software Engineer,Apexon ,321967,Full-time,Remote,"['AnalyticalSkills', 'ASP.NET', 'ApplicationArchitecture', 'Back-EndWebDevelopment', 'C(ProgrammingLanguage)', 'C#', 'Databases', 'Optimization', 'RelationalDatabases', 'VisualBasic.NET(VB.NET)']","5,001-10,000 employees ", IT Services and IT Consulting, United States,1 week ago
Software Engineer,Intuit ,305419,Full-time,On-site,[],"10,001+ employees ", Software Development," Atlanta, GA",1 week ago
Software Engineer,Intuit ,71082,Full-time,On-site,"['ProblemSolving', 'BlueJeansVideoConferencing', 'Communication', 'ComputerScience', 'DistributedSystems', 'HighPressure', 'Leadership', 'PressureSituations', 'SoftwareDesign', 'SoftwareDevelopment']","10,001+ employees ", Software Development," Atlanta, GA",1 week ago
Software Engineer,Intuit ,89476,Full-time,On-site,"['ProblemSolving', 'BlueJeansVideoConferencing', 'Communication', 'ComputerScience', 'DistributedSystems', 'HighPressure', 'Leadership', 'PressureSituations', 'SoftwareDesign', 'SoftwareDevelopment']","10,001+ employees ", Software Development," Atlanta, GA",1 week ago
Software Engineer,Intuit ,274044,Full-time,On-site,"['ProblemSolving', 'BlueJeansVideoConferencing', 'Communication', 'ComputerScience', 'DistributedSystems', 'HighPressure', 'Leadership', 'PressureSituations', 'SoftwareDesign', 'SoftwareDevelopment']","10,001+ employees ", Software Development," Atlanta, GA",1 week ago
Software Engineer,Intuit ,264053,Full-time,On-site,"['ProblemSolving', 'BlueJeansVideoConferencing', 'Communication', 'ComputerScience', 'DistributedSystems', 'HighPressure', 'Leadership', 'PressureSituations', 'SoftwareDesign', 'SoftwareDevelopment']","10,001+ employees ", Software Development," Atlanta, GA",1 week ago
Software Engineer,Intuit ,306165,Full-time,On-site,"['ProblemSolving', 'BlueJeansVideoConferencing', 'Communication', 'ComputerScience', 'DistributedSystems', 'HighPressure', 'Leadership', 'PressureSituations', 'SoftwareDesign', 'SoftwareDevelopment']","10,001+ employees ", Software Development," Atlanta, GA",1 week ago
Software Engineer,MSH ,112500,Full-time,Hybrid,[],201-500 employees , Business Consulting and Services," Atlanta, GA",1 week ago
Software Engineer,MSH ,112500,Full-time,Hybrid,"['AmazonWebServices(AWS)', 'CloudComputing', 'English', 'MicrosoftOutlook', 'NetworkSecurity', 'SecuritySystems']",201-500 employees , Business Consulting and Services," Atlanta, GA",1 week ago
Software Engineer,MindPal ,281287,Full-time,On-site,"['Java', 'ApplicationDevelopment', 'Back-EndWebDevelopment', 'JSON', 'JUnit', 'Maven', 'RESTAPIs', 'SQL', 'SpringBoot', 'SpringFramework']",51-200 employees , Staffing and Recruiting," Jacksonville, FL",1 week ago
Software Engineer,Iris Software Inc. ,367395,Full-time,Hybrid,"['Java', 'Python(ProgrammingLanguage)', 'AmazonWebServices(AWS)', 'Angular', 'AngularMaterial', 'Full-StackDevelopment', 'Microservices', 'Object-OrientedProgramming(OOP)', 'SoftwareDesign', 'SoftwareDevelopmentLifeCycle(SDLC)']","1,001-5,000 employees ", IT Services and IT Consulting," Newark, NJ",1 week ago
Software Engineer,Iris Software Inc. ,257130,Full-time,Hybrid,"['Java', 'Python(ProgrammingLanguage)', 'AmazonWebServices(AWS)', 'Angular', 'AngularMaterial', 'Full-StackDevelopment', 'Microservices', 'Object-OrientedProgramming(OOP)', 'SoftwareDesign', 'SoftwareDevelopmentLifeCycle(SDLC)']","1,001-5,000 employees ", IT Services and IT Consulting," Newark, NJ",1 week ago
Software Engineer,Akkodis ,156193,Full-time,On-site,"['ChangeControl', 'CorrectiveActions', 'Corrective', 'PreventiveAction(CAPA)', 'ISO13485', 'OrganizationSkills', 'ProcessValidation', 'ProductQuality', 'QualityAssurance', 'SoftwareDevelopmentLifeCycle(SDLC)', 'SoftwareQuality']","10,001+ employees ", IT Services and IT Consulting," Mount Prospect, IL",1 week ago
Software Engineer,Perennial Resources International ,332331,Full-time,Hybrid,"['Python(ProgrammingLanguage)', 'APIDevelopment', 'ASP.NET', 'AmazonWebServices(AWS)', 'C#', 'DesignPatterns', 'Git', 'MicrosoftSQLServer', 'SQL', 'SQLServerIntegrationServices(SSIS)']",11-50 employees , Staffing and Recruiting, New York City Metropolitan Area,1 week ago
Software Engineer,Sogeti ,142500,Full-time,Hybrid,"['Java', 'APIDevelopment', 'AgileMethodologies', 'ContinuousIntegration(CI)', 'DataStructures', 'MicrosoftAzure', 'NoSQL', 'Object-OrientedProgramming(OOP)', 'SQL', 'SpringBoot']","10,001+ employees ", IT Services and IT Consulting," Colorado, United States",2 weeks ago
Software Engineer,"C3 Innovations, Inc. ",178664,Full-time,On-site,"['Aircraft', 'PresentationSkills', 'RequestforProposal(RFP)', 'RequirementsAnalysis', 'SoftwareConfigurationManagement', 'SystemRequirements', 'SystemTesting', 'SystemsEngineering', 'UnitTesting']",11-50 employees , IT Services and IT Consulting," Patuxent River, MD",2 weeks ago
Software Engineer intern,ClearanceJobs ,123573,Full-time,On-site,"['Algorithms', 'ComputerEngineering', 'ComputerScience', 'DataStructures', 'Debugging', 'Front-EndDevelopment', 'ProgrammingLanguages', 'RootCause', 'SoftwareDevelopment', 'SoftwareSolutions']",11-50 employees , Defense and Space Manufacturing," Costa Mesa, CA",2 weeks ago
Software Engineer,MEDHOST ,395768,Full-time,Hybrid,"['ActiveDirectory', 'CiscoUCS', 'CitrixProducts', 'ITOperations', 'Linux', 'RedHatLinux', 'VMware', 'VMwarevSphere', 'Virtualization', 'WindowsServer']","501-1,000 employees ", Hospitals and Health Care," Franklin, TN",2 weeks ago
Software Engineer,Technology Ventures ,97766,Full-time,Hybrid,"['Java', 'CascadingStyleSheets(CSS)', 'Drupal', 'Git', 'JavaScript', 'Linux', 'MySQL', 'PHP', 'RESTAPIs', 'SQL']",201-500 employees , IT Services and IT Consulting," McLean, VA",2 weeks ago
Software Engineer,Brooksource ,20915,Full-time,Hybrid,"['ASP.NETMVC', 'AgileMethodologies', 'Angular', 'RESTAPIs', 'SQL', 'TypeScript', 'WindowsCommunicationFoundation(WCF)']","1,001-5,000 employees ", IT Services and IT Consulting," Philadelphia, PA",2 weeks ago
Software Engineer,Synechron ,81410,Full-time,Hybrid,[],"10,001+ employees ", Financial Services," Jersey City, NJ",1 week ago
Software Engineer,Synechron ,137129,Full-time,Hybrid,"['Java', 'Angular', 'Bootstrap(Framework)', 'Compensation', 'CoreJava', 'Hadoop', 'JavaDatabaseConnectivity(JDBC)', 'JavaScript', 'Retirement', 'SpringBoot']","10,001+ employees ", Financial Services," Jersey City, NJ",1 week ago
Software Engineer,Synechron ,76074,Full-time,Hybrid,"['Java', 'Angular', 'Bootstrap(Framework)', 'Compensation', 'CoreJava', 'Hadoop', 'JavaDatabaseConnectivity(JDBC)', 'JavaScript', 'Retirement', 'SpringBoot']","10,001+ employees ", Financial Services," Jersey City, NJ",1 week ago
Software Engineer,"VMC Soft Technologies, Inc ",198163,Full-time,Hybrid,"['AmazonWebServices(AWS)', 'CoreJava', 'Git', 'JavaScript', 'PL/SQL', 'RESTAPIs', 'RepresentationalStateTransfer(REST)', 'SpringBatch', 'SpringBoot', 'SpringFramework']",51-200 employees , IT Services and IT Consulting," Salt Lake City, UT",5 days ago
Software Engineer,"VMC Soft Technologies, Inc ",108178,Full-time,Hybrid,[],51-200 employees , IT Services and IT Consulting," Salt Lake City, UT",5 days ago
Software Engineer,"VMC Soft Technologies, Inc ",331333,Full-time,Hybrid,"['AmazonWebServices(AWS)', 'CoreJava', 'Git', 'JavaScript', 'PL/SQL', 'RESTAPIs', 'RepresentationalStateTransfer(REST)', 'SpringBatch', 'SpringBoot', 'SpringFramework']",51-200 employees , IT Services and IT Consulting," Salt Lake City, UT",5 days ago
Software Engineer,"VMC Soft Technologies, Inc ",111727,Full-time,Hybrid,"['AmazonWebServices(AWS)', 'CoreJava', 'Git', 'JavaScript', 'PL/SQL', 'RESTAPIs', 'RepresentationalStateTransfer(REST)', 'SpringBatch', 'SpringBoot', 'SpringFramework']",51-200 employees , IT Services and IT Consulting," Salt Lake City, UT",5 days ago
Software Engineer,Apt ,90000,Full-time,Hybrid,"['Java', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'GoogleCloudPlatform(GCP)', 'HTML', 'JavaScript', 'Node.js', 'Selenium', 'SoftwareDevelopment', 'TestAutomation', 'TypeScript']",11-50 employees , Staffing and Recruiting," Greater Birmingham, Alabama Area",1 week ago
Software Engineer,Apt ,90000,Full-time,Hybrid,"['Java', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'GoogleCloudPlatform(GCP)', 'HTML', 'JavaScript', 'Node.js', 'Selenium', 'SoftwareDevelopment', 'TestAutomation', 'TypeScript']",11-50 employees , Staffing and Recruiting," Greater Birmingham, Alabama Area",1 week ago
Software Engineer,Orion Innovation ,188985,Full-time,On-site,"['ProblemSolving', 'AcceptanceTesting', 'Communication', 'GraphQL', 'IntegrationTesting', 'MongoDB', 'Redis', 'SoftwareDevelopment', 'SystemsDesign', 'UserAcceptanceTesting']","5,001-10,000 employees ", IT Services and IT Consulting," Berkeley Heights, NJ",1 week ago
Software Engineer,Insight Global ,241129,Full-time,Hybrid,"['Java', 'BoomLift', 'C2', 'CyberThreatHunting(CTH)', 'ElectricalConduits', 'Facilities', 'Full-StackDevelopment', 'Low-VoltageEngineering', 'ScissorLift', 'ServiceWork']","1,001-5,000 employees ", Staffing and Recruiting," Atlanta, GA",1 week ago
Software Engineer,Insight Global ,388914,Full-time,Hybrid,"['Java', 'BoomLift', 'C2', 'CyberThreatHunting(CTH)', 'ElectricalConduits', 'Facilities', 'Full-StackDevelopment', 'Low-VoltageEngineering', 'ScissorLift', 'ServiceWork']","1,001-5,000 employees ", Staffing and Recruiting," Atlanta, GA",1 week ago
Software Engineer,"LanceSoft, Inc. ",260474,Full-time,Remote,"['Full-StackDevelopment', 'Gradle', 'JUnit', 'Maven', 'Object-OrientedProgramming(OOP)', 'RESTfulWebServices', 'React.js', 'RepresentationalStateTransfer(REST)', 'SpringMVC', 'UnitTesting']","1,001-5,000 employees ", IT Services and IT Consulting," Minnesota, United States",1 week ago
Software Engineer,"LanceSoft, Inc. ",185120,Full-time,Remote,"['Full-StackDevelopment', 'Gradle', 'JUnit', 'Maven', 'Object-OrientedProgramming(OOP)', 'RESTfulWebServices', 'React.js', 'RepresentationalStateTransfer(REST)', 'SpringMVC', 'UnitTesting']","1,001-5,000 employees ", IT Services and IT Consulting," Minnesota, United States",1 week ago
Software Engineer,MindPal ,56789,Full-time,On-site,"['C++', 'Java', 'C(ProgrammingLanguage)', 'C#', 'DataStructures', 'DebuggingCode', 'Interfaces', 'Object-orientedLanguages', 'Programming', 'SoftwareImplementation']",51-200 employees , Staffing and Recruiting," Savannah, GA",1 month ago
Software Engineer,Realtor.com ,336234,Full-time,On-site,"['CodingSt', 'ards', 'JavaScript', 'SoftwareDevelopment', 'TypeScript']","1,001-5,000 employees "," Technology, Information and Internet"," Austin, TX  1 week ago",1 week ago
Software Engineer,Realtor.com ,133447,Full-time,On-site,"['CodingSt', 'ards', 'JavaScript', 'SoftwareDevelopment', 'TypeScript']","1,001-5,000 employees "," Technology, Information and Internet"," Austin, TX  1 week ago",1 week ago
Software Engineer intern,Ansys ,11112,Full-time,On-site,"['ProblemSolving', 'ComputerEngineering', 'ComputerScience', 'Computer-AidedEngineering(CAE)', 'FiniteElementAnalysis(FEA)', 'Object-OrientedProgramming(OOP)', 'Programming', 'ProgrammingLanguages', 'SoftwareConfigurationManagement', 'SoftwareDevelopment']","5,001-10,000 employees ", Software Development," Canonsburg, PA",5 days ago
Software Engineer,WaferWire Cloud Technologies ,138836,Full-time,Remote,"['Python(ProgrammingLanguage)', '.NETFramework', 'AzureFunctions', 'Bash', 'C#', 'DockerProducts', 'Linux', 'MicrosoftAzure', 'MicrosoftAzureMachineLearning']",51-200 employees , Software Development," Redmond, WA",2 weeks ago
Software Engineer,Adame Services ,197561,Full-time,Hybrid,"['AzureDevOpsServer', 'AzureFunctions', 'C#', 'CascadingStyleSheets(CSS)', 'HTML5', 'JavaScript', 'MicrosoftAzure', 'RESTAPIs', 'SQL', 'UnitTesting']",, Staffing and Recruiting," Wilmington, DE",2 weeks ago
Software Engineer,Wipro ,329851,Full-time,On-site,[],"10,001+ employees ", IT Services and IT Consulting," Dallas, TX",1 week ago
Software Engineer intern,WayUp ,13143,Full-time,On-site,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerScience', 'English', 'HTML', 'SoftwareDevelopment', 'SubjectMatterExperts', 'Teamwork']",51-200 employees ," Technology, Information and Internet"," Hopkinton, MA",1 month ago
Software Engineer,Fidelity TalentSource ,179117,Full-time,Hybrid,"['Java', 'Python(ProgrammingLanguage)', 'AmazonSQS', 'AmazonWebServices(AWS)', 'Jenkins', 'Kubernetes', 'OracleDatabase', 'PL/SQL', 'PostgreSQL', 'SQL']","1,001-5,000 employees ", Staffing and Recruiting," North Carolina, United States",1 week ago
